temp_Celsius,time_dayofweek,time_year,time_month,time_dayofmonth,time_hour,rain_1h,snow_1h,clouds_all,traffic_volume
1.1400000000000432,5,2013,4,6,10,0.0,0.0,1,4070
2.7800000000000296,5,2013,4,6,11,0.0,0.0,1,4569
4.140000000000043,5,2013,4,6,12,0.0,0.0,40,4958
5.03000000000003,5,2013,4,6,13,0.0,0.0,90,5007
5.470000000000027,5,2013,4,6,14,0.0,0.0,90,4877
4.910000000000025,5,2013,4,6,15,0.0,0.0,90,4719
3.7200000000000273,5,2013,4,6,16,0.0,0.0,90,4426
3.7200000000000273,5,2013,4,6,16,0.0,0.0,90,4426
3.7200000000000273,5,2013,4,6,16,0.0,0.0,90,4426
2.240000000000009,5,2013,4,6,17,0.0,0.0,90,4377
2.240000000000009,5,2013,4,6,17,0.0,0.0,90,4377
2.240000000000009,5,2013,4,6,17,0.0,0.0,90,4377
2.240000000000009,5,2013,4,6,17,0.0,0.0,90,4377
1.3700000000000045,5,2013,4,6,18,0.0,0.0,90,4160
1.3700000000000045,5,2013,4,6,18,0.0,0.0,90,4160
1.3700000000000045,5,2013,4,6,18,0.0,0.0,90,4160
1.2800000000000296,5,2013,4,6,19,0.0,0.0,90,3050
1.2800000000000296,5,2013,4,6,19,0.0,0.0,90,3050
1.1200000000000045,5,2013,4,6,20,0.0,0.0,90,2712
1.1200000000000045,5,2013,4,6,20,0.0,0.0,90,2712
1.32000000000005,5,2013,4,6,21,0.0,0.0,75,3520
1.3900000000000432,5,2013,4,6,22,0.0,0.0,90,3122
1.57000000000005,5,2013,4,6,23,0.0,0.0,90,1984
1.7800000000000296,6,2013,4,7,0,0.0,0.0,75,1135
2.0400000000000205,6,2013,4,7,1,0.0,0.0,75,805
2.4700000000000273,6,2013,4,7,2,0.0,0.0,75,616
2.8100000000000023,6,2013,4,7,3,0.0,0.0,1,312
3.1200000000000045,6,2013,4,7,4,0.0,0.0,1,284
3.420000000000016,6,2013,4,7,5,0.0,0.0,90,454
3.5300000000000296,6,2013,4,7,6,0.0,0.0,75,710
3.640000000000043,6,2013,4,7,7,0.0,0.0,90,1052
3.890000000000043,6,2013,4,7,8,0.0,0.0,90,1623
4.340000000000032,6,2013,4,7,9,0.0,0.0,90,2564
4.340000000000032,6,2013,4,7,9,0.0,0.0,90,2564
5.430000000000007,6,2013,4,7,10,0.0,0.0,1,3298
8.07000000000005,6,2013,4,7,11,0.0,0.0,1,3507
9.629999999999995,6,2013,4,7,12,0.0,0.0,1,4342
10.82000000000005,6,2013,4,7,13,0.0,0.0,90,4254
10.53000000000003,6,2013,4,7,14,0.0,0.0,90,4120
9.350000000000023,6,2013,4,7,15,0.0,0.0,40,4201
9.350000000000023,6,2013,4,7,15,0.0,0.0,40,4201
7.960000000000036,6,2013,4,7,16,0.0,0.0,90,4241
7.960000000000036,6,2013,4,7,16,0.0,0.0,90,4241
7.960000000000036,6,2013,4,7,16,0.0,0.0,90,4241
6.420000000000016,6,2013,4,7,17,0.0,0.0,90,3994
6.420000000000016,6,2013,4,7,17,0.0,0.0,90,3994
6.420000000000016,6,2013,4,7,17,0.0,0.0,90,3994
4.860000000000014,6,2013,4,7,18,0.0,0.0,90,3599
4.860000000000014,6,2013,4,7,18,0.0,0.0,90,3599
4.240000000000009,6,2013,4,7,19,0.0,0.0,90,2999
4.240000000000009,6,2013,4,7,19,0.0,0.0,90,2999
3.8500000000000227,6,2013,4,7,20,0.0,0.0,90,2310
3.420000000000016,6,2013,4,7,21,0.0,0.0,90,2316
3.140000000000043,6,2013,4,7,22,0.0,0.0,90,2107
2.980000000000018,6,2013,4,7,23,0.0,0.0,90,2599
2.9700000000000273,0,2013,4,8,0,0.0,0.0,90,596
2.8100000000000023,0,2013,4,8,1,0.0,0.0,90,393
2.6899999999999977,0,2013,4,8,2,0.0,0.0,90,262
2.430000000000007,0,2013,4,8,3,0.0,0.0,90,296
1.990000000000009,0,2013,4,8,4,0.0,0.0,90,748
1.82000000000005,0,2013,4,8,5,0.0,0.0,1,2505
1.8700000000000045,0,2013,4,8,6,0.0,0.0,90,5597
1.910000000000025,0,2013,4,8,7,0.0,0.0,90,6971
2.07000000000005,0,2013,4,8,8,0.0,0.0,90,6291
2.2800000000000296,0,2013,4,8,9,0.0,0.0,90,4920
2.6299999999999955,0,2013,4,8,10,0.0,0.0,90,4406
3.07000000000005,0,2013,4,8,11,0.0,0.0,90,4542
3.8799999999999955,0,2013,4,8,12,0.0,0.0,90,4708
4.140000000000043,0,2013,4,8,13,0.0,0.0,48,4766
6.3799999999999955,0,2013,4,8,14,0.0,0.0,75,5326
7.020000000000039,0,2013,4,8,15,0.0,0.0,75,5595
7.710000000000036,0,2013,4,8,16,0.0,0.0,75,6524
8.300000000000011,0,2013,4,8,17,0.0,0.0,1,6278
8.180000000000007,0,2013,4,8,18,0.0,0.0,1,4356
7.890000000000043,0,2013,4,8,19,0.0,0.0,1,3143
7.25,0,2013,4,8,20,0.0,0.0,90,2620
6.660000000000025,0,2013,4,8,21,0.0,0.0,90,2171
6.660000000000025,0,2013,4,8,21,0.0,0.0,90,2171
5.960000000000036,0,2013,4,8,22,0.0,0.0,75,1454
5.960000000000036,0,2013,4,8,22,0.0,0.0,75,1454
5.960000000000036,0,2013,4,8,22,0.0,0.0,75,1454
5.240000000000009,0,2013,4,8,23,0.0,0.0,90,1124
5.240000000000009,0,2013,4,8,23,0.0,0.0,90,1124
5.240000000000009,0,2013,4,8,23,0.0,0.0,90,1124
4.8700000000000045,1,2013,4,9,0,0.0,0.0,90,539
4.8700000000000045,1,2013,4,9,0,0.0,0.0,90,539
4.6299999999999955,1,2013,4,9,1,0.0,0.0,90,316
4.6299999999999955,1,2013,4,9,1,0.0,0.0,90,316
4.6299999999999955,1,2013,4,9,1,0.0,0.0,90,316
4.6299999999999955,1,2013,4,9,1,0.0,0.0,90,316
4.78000000000003,1,2013,4,9,2,0.0,0.0,90,268
4.78000000000003,1,2013,4,9,2,0.0,0.0,90,268
4.78000000000003,1,2013,4,9,2,0.0,0.0,90,268
4.78000000000003,1,2013,4,9,3,0.0,0.0,90,305
4.78000000000003,1,2013,4,9,3,0.0,0.0,90,305
4.78000000000003,1,2013,4,9,3,0.0,0.0,90,305
4.78000000000003,1,2013,4,9,3,0.0,0.0,90,305
4.710000000000036,1,2013,4,9,4,0.0,0.0,90,737
4.710000000000036,1,2013,4,9,4,0.0,0.0,90,737
4.710000000000036,1,2013,4,9,4,0.0,0.0,90,737
4.580000000000041,1,2013,4,9,5,0.0,0.0,90,2626
4.580000000000041,1,2013,4,9,5,0.0,0.0,90,2626
4.580000000000041,1,2013,4,9,5,0.0,0.0,90,2626
4.400000000000034,1,2013,4,9,6,0.0,0.0,90,5823
4.400000000000034,1,2013,4,9,6,0.0,0.0,90,5823
4.3799999999999955,1,2013,4,9,7,0.0,0.0,90,7110
4.3799999999999955,1,2013,4,9,7,0.0,0.0,90,7110
4.07000000000005,1,2013,4,9,8,0.0,0.0,90,5954
4.07000000000005,1,2013,4,9,8,0.0,0.0,90,5954
4.07000000000005,1,2013,4,9,8,0.0,0.0,90,5954
4.07000000000005,1,2013,4,9,9,0.0,0.0,90,5289
4.07000000000005,1,2013,4,9,9,0.0,0.0,90,5289
4.340000000000032,1,2013,4,9,10,0.0,0.0,90,4439
4.730000000000018,1,2013,4,9,11,0.0,0.0,90,4560
5.430000000000007,1,2013,4,9,12,0.0,0.0,90,4917
5.939999999999998,1,2013,4,9,13,0.0,0.0,90,4875
6.420000000000016,1,2013,4,9,14,0.0,0.0,90,5298
6.420000000000016,1,2013,4,9,14,0.0,0.0,90,5298
6.75,1,2013,4,9,15,0.0,0.0,90,5849
6.75,1,2013,4,9,15,0.0,0.0,90,5849
6.900000000000034,1,2013,4,9,16,0.0,0.0,90,6564
7.0400000000000205,1,2013,4,9,17,0.0,0.0,90,6315
6.860000000000014,1,2013,4,9,18,0.0,0.0,90,4458
6.300000000000011,1,2013,4,9,19,0.0,0.0,90,3226
5.730000000000018,1,2013,4,9,20,0.0,0.0,90,2754
4.900000000000034,1,2013,4,9,21,0.0,0.0,90,3824
4.57000000000005,1,2013,4,9,22,0.0,0.0,90,2868
4.2900000000000205,1,2013,4,9,23,0.0,0.0,90,1127
4.25,2,2013,4,10,0,0.0,0.0,90,501
4.010000000000048,2,2013,4,10,1,0.0,0.0,90,320
3.6899999999999977,2,2013,4,10,2,0.0,0.0,90,227
3.4700000000000273,2,2013,4,10,3,0.0,0.0,90,297
3.160000000000025,2,2013,4,10,4,0.0,0.0,90,752
3.0400000000000205,2,2013,4,10,5,0.0,0.0,90,2568
2.8100000000000023,2,2013,4,10,6,0.0,0.0,90,5543
2.5300000000000296,2,2013,4,10,7,0.0,0.0,90,6812
2.2000000000000455,2,2013,4,10,8,0.0,0.0,90,6125
1.8799999999999955,2,2013,4,10,9,0.0,0.0,90,5171
1.4700000000000273,2,2013,4,10,10,0.0,0.0,90,4366
1.4700000000000273,2,2013,4,10,10,0.0,0.0,90,4366
1.3400000000000318,2,2013,4,10,11,0.0,0.0,90,4418
1.4300000000000068,2,2013,4,10,12,0.0,0.0,90,4793
1.4300000000000068,2,2013,4,10,12,0.0,0.0,90,4793
1.4300000000000068,2,2013,4,10,12,0.0,0.0,90,4793
1.4300000000000068,2,2013,4,10,12,0.0,0.0,90,4793
2.230000000000018,2,2013,4,10,13,0.0,0.0,90,4958
2.230000000000018,2,2013,4,10,13,0.0,0.0,90,4958
3.2100000000000364,2,2013,4,10,14,0.0,0.0,90,5207
4.400000000000034,2,2013,4,10,15,0.0,0.0,75,5821
5.9500000000000455,2,2013,4,10,16,0.0,0.0,90,6383
5.5400000000000205,2,2013,4,10,17,0.0,0.0,90,6106
5.439999999999998,2,2013,4,10,18,0.0,0.0,90,4435
5.180000000000007,2,2013,4,10,19,0.0,0.0,90,3172
4.6200000000000045,2,2013,4,10,20,0.0,0.0,90,2763
3.900000000000034,2,2013,4,10,21,0.0,0.0,90,2330
3.0100000000000477,2,2013,4,10,22,0.0,0.0,90,1550
2.0300000000000296,2,2013,4,10,23,0.0,0.0,90,1019
2.0300000000000296,2,2013,4,10,23,0.0,0.0,90,1019
2.0300000000000296,2,2013,4,10,23,0.0,0.0,90,1019
0.910000000000025,3,2013,4,11,0,0.0,0.0,90,582
0.910000000000025,3,2013,4,11,0,0.0,0.0,90,582
-0.3499999999999659,3,2013,4,11,1,0.0,0.0,90,330
-0.3499999999999659,3,2013,4,11,1,0.0,0.0,90,330
-0.3499999999999659,3,2013,4,11,1,0.0,0.0,90,330
-0.3499999999999659,3,2013,4,11,1,0.0,0.0,90,330
-0.3499999999999659,3,2013,4,11,1,0.0,0.0,90,330
-0.6299999999999955,3,2013,4,11,2,0.0,0.0,90,238
-0.6299999999999955,3,2013,4,11,2,0.0,0.0,90,238
-0.8599999999999568,3,2013,4,11,3,0.0,0.0,90,331
-0.46999999999997044,3,2013,4,11,4,0.0,0.0,90,773
-0.8499999999999659,3,2013,4,11,5,0.0,0.0,90,2628
-0.7799999999999727,3,2013,4,11,6,0.0,0.0,90,3973
-0.5399999999999636,3,2013,4,11,7,0.0,0.0,90,3078
-0.06999999999999318,3,2013,4,11,8,0.0,0.0,90,3069
0.4900000000000091,3,2013,4,11,9,0.0,0.0,90,4018
1.0500000000000114,3,2013,4,11,10,0.0,0.0,90,3191
1.3799999999999955,3,2013,4,11,11,0.0,0.0,90,3246
2.1200000000000045,3,2013,4,11,12,0.0,0.0,90,3714
2.5100000000000477,3,2013,4,11,13,0.0,0.0,100,3827
2.740000000000009,3,2013,4,11,14,0.0,0.0,90,4562
3.1000000000000227,3,2013,4,11,15,0.0,0.0,90,4797
3.0300000000000296,3,2013,4,11,16,0.0,0.0,90,5668
3.140000000000043,3,2013,4,11,17,0.0,0.0,90,5029
3.0500000000000114,3,2013,4,11,18,0.0,0.0,90,3803
3.0500000000000114,3,2013,4,11,18,0.0,0.0,90,3803
2.7200000000000273,3,2013,4,11,19,0.0,0.0,90,2777
2.4700000000000273,3,2013,4,11,20,0.0,0.0,90,2452
2.5,3,2013,4,11,21,0.0,0.0,90,4070
2.7000000000000455,3,2013,4,11,22,0.0,0.0,90,2697
2.160000000000025,3,2013,4,11,23,0.0,0.0,90,1306
2.160000000000025,3,2013,4,11,23,0.0,0.0,90,1306
1.9700000000000273,4,2013,4,12,0,0.0,0.0,90,661
1.9700000000000273,4,2013,4,12,0,0.0,0.0,90,661
1.7800000000000296,4,2013,4,12,1,0.0,0.0,90,380
1.8500000000000227,4,2013,4,12,2,0.0,0.0,90,309
1.7800000000000296,4,2013,4,12,3,0.0,0.0,90,344
1.3500000000000227,4,2013,4,12,4,0.0,0.0,90,713
0.5,4,2013,4,12,5,0.0,0.0,90,2407
0.5,4,2013,4,12,5,0.0,0.0,90,2407
-0.060000000000002274,4,2013,4,12,6,0.0,0.0,90,5001
-0.060000000000002274,4,2013,4,12,6,0.0,0.0,90,5001
-0.060000000000002274,4,2013,4,12,6,0.0,0.0,90,5001
-0.5499999999999545,4,2013,4,12,7,0.0,0.0,90,5652
-0.5499999999999545,4,2013,4,12,7,0.0,0.0,90,5652
-0.5499999999999545,4,2013,4,12,7,0.0,0.0,90,5652
-0.5499999999999545,4,2013,4,12,7,0.0,0.0,90,5652
-1.0,4,2013,4,12,8,0.0,0.0,90,6036
-1.0,4,2013,4,12,8,0.0,0.0,90,6036
-1.0699999999999932,4,2013,4,12,9,0.0,0.0,90,5197
-1.0699999999999932,4,2013,4,12,9,0.0,0.0,90,5197
-1.0699999999999932,4,2013,4,12,9,0.0,0.0,90,5197
-1.0699999999999932,4,2013,4,12,9,0.0,0.0,90,5197
-0.39999999999997726,4,2013,4,12,10,0.0,0.0,90,4513
-0.39999999999997726,4,2013,4,12,10,0.0,0.0,90,4513
-0.39999999999997726,4,2013,4,12,10,0.0,0.0,90,4513
0.2400000000000091,4,2013,4,12,11,0.0,0.0,90,5071
0.2400000000000091,4,2013,4,12,11,0.0,0.0,90,5071
0.75,4,2013,4,12,12,0.0,0.0,90,5393
0.75,4,2013,4,12,12,0.0,0.0,90,5393
0.75,4,2013,4,12,12,0.0,0.0,90,5393
1.0600000000000023,4,2013,4,12,13,0.0,0.0,90,5446
1.0600000000000023,4,2013,4,12,13,0.0,0.0,90,5446
1.0600000000000023,4,2013,4,12,13,0.0,0.0,90,5446
1.2800000000000296,4,2013,4,12,14,0.0,0.0,90,5649
1.490000000000009,4,2013,4,12,15,0.0,0.0,90,6255
1.5,4,2013,4,12,16,0.0,0.0,90,6595
1.5,4,2013,4,12,16,0.0,0.0,90,6595
1.5,4,2013,4,12,16,0.0,0.0,90,6595
1.5,4,2013,4,12,16,0.0,0.0,90,6595
1.1100000000000136,4,2013,4,12,17,0.0,0.0,90,5988
1.1100000000000136,4,2013,4,12,17,0.0,0.0,90,5988
0.9200000000000159,4,2013,4,12,18,0.0,0.0,90,4956
0.9200000000000159,4,2013,4,12,18,0.0,0.0,90,4956
0.6400000000000432,4,2013,4,12,19,0.0,0.0,90,3716
0.6400000000000432,4,2013,4,12,19,0.0,0.0,90,3716
0.4300000000000068,4,2013,4,12,20,0.0,0.0,90,3085
0.4300000000000068,4,2013,4,12,20,0.0,0.0,90,3085
0.09000000000003183,4,2013,4,12,21,0.0,0.0,90,2866
0.09000000000003183,4,2013,4,12,21,0.0,0.0,90,2866
-0.25,4,2013,4,12,22,0.0,0.0,90,2774
-0.25,4,2013,4,12,22,0.0,0.0,90,2774
-0.5299999999999727,4,2013,4,12,23,0.0,0.0,90,1695
-0.5299999999999727,4,2013,4,12,23,0.0,0.0,90,1695
-0.8899999999999864,5,2013,4,13,0,0.0,0.0,90,1128
-0.8899999999999864,5,2013,4,13,0,0.0,0.0,90,1128
-0.8899999999999864,5,2013,4,13,0,0.0,0.0,90,1128
-1.2699999999999818,5,2013,4,13,1,0.0,0.0,90,707
-1.2699999999999818,5,2013,4,13,1,0.0,0.0,90,707
-1.579999999999984,5,2013,4,13,2,0.0,0.0,90,551
-1.579999999999984,5,2013,4,13,2,0.0,0.0,90,551
-1.6999999999999886,5,2013,4,13,3,0.0,0.0,90,351
-1.6999999999999886,5,2013,4,13,3,0.0,0.0,90,351
-1.6999999999999886,5,2013,4,13,3,0.0,0.0,90,351
-2.019999999999982,5,2013,4,13,4,0.0,0.0,90,366
-2.019999999999982,5,2013,4,13,4,0.0,0.0,90,366
-2.019999999999982,5,2013,4,13,4,0.0,0.0,90,366
-2.2999999999999545,5,2013,4,13,5,0.0,0.0,90,701
-2.2999999999999545,5,2013,4,13,5,0.0,0.0,90,701
-2.359999999999957,5,2013,4,13,6,0.0,0.0,90,1402
-2.359999999999957,5,2013,4,13,6,0.0,0.0,90,1402
-2.3799999999999955,5,2013,4,13,7,0.0,0.0,90,2163
-2.3799999999999955,5,2013,4,13,7,0.0,0.0,90,2163
-1.9099999999999682,5,2013,4,13,8,0.0,0.0,90,2943
-1.9099999999999682,5,2013,4,13,8,0.0,0.0,90,2943
-1.3899999999999864,5,2013,4,13,9,0.0,0.0,90,3766
-1.3899999999999864,5,2013,4,13,9,0.0,0.0,90,3766
-0.67999999999995,5,2013,4,13,10,0.0,0.0,90,4049
-0.2699999999999818,5,2013,4,13,11,0.0,0.0,90,4668
-0.2699999999999818,5,2013,4,13,11,0.0,0.0,90,4668
0.27000000000003865,5,2013,4,13,12,0.0,0.0,90,5311
0.6500000000000341,5,2013,4,13,13,0.0,0.0,90,5226
1.4800000000000182,5,2013,4,13,14,0.0,0.0,90,5173
1.670000000000016,5,2013,4,13,15,0.0,0.0,90,4823
1.7100000000000364,5,2013,4,13,16,0.0,0.0,90,4759
1.6899999999999977,5,2013,4,13,17,0.0,0.0,90,4718
1.3600000000000136,5,2013,4,13,18,0.0,0.0,90,4385
0.8300000000000409,5,2013,4,13,19,0.0,0.0,90,3319
0.8300000000000409,5,2013,4,13,19,0.0,0.0,90,3319
0.18000000000000682,5,2013,4,13,20,0.0,0.0,90,2881
0.18000000000000682,5,2013,4,13,20,0.0,0.0,90,2881
-0.2899999999999636,5,2013,4,13,21,0.0,0.0,90,2999
-0.6200000000000045,5,2013,4,13,22,0.0,0.0,90,4816
-0.8700000000000045,5,2013,4,13,23,0.0,0.0,90,2254
-1.2399999999999523,6,2013,4,14,0,0.0,0.0,90,1329
-1.3999999999999773,6,2013,4,14,1,0.0,0.0,90,860
-1.5199999999999818,6,2013,4,14,2,0.0,0.0,90,690
-1.5199999999999818,6,2013,4,14,2,0.0,0.0,90,690
-1.829999999999984,6,2013,4,14,3,0.0,0.0,90,350
-1.829999999999984,6,2013,4,14,3,0.0,0.0,90,350
-1.9399999999999977,6,2013,4,14,4,0.0,0.0,90,253
-1.9399999999999977,6,2013,4,14,4,0.0,0.0,90,253
-2.0,6,2013,4,14,5,0.0,0.0,90,459
-2.0,6,2013,4,14,5,0.0,0.0,90,459
-1.8899999999999864,6,2013,4,14,6,0.0,0.0,90,730
-1.8899999999999864,6,2013,4,14,6,0.0,0.0,90,730
-1.92999999999995,6,2013,4,14,7,0.0,0.0,90,982
-1.92999999999995,6,2013,4,14,7,0.0,0.0,90,982
-1.589999999999975,6,2013,4,14,8,0.0,0.0,90,1569
-1.2099999999999795,6,2013,4,14,9,0.0,0.0,90,2347
-0.5199999999999818,6,2013,4,14,10,0.0,0.0,90,2984
0.20000000000004547,6,2013,4,14,11,0.0,0.0,90,3303
0.8799999999999955,6,2013,4,14,12,0.0,0.0,90,3655
1.3700000000000045,6,2013,4,14,13,0.0,0.0,90,3681
1.4700000000000273,6,2013,4,14,14,0.0,0.0,90,3697
1.6800000000000068,6,2013,4,14,15,0.0,0.0,90,3861
1.9500000000000455,6,2013,4,14,16,0.0,0.0,90,3946
1.910000000000025,6,2013,4,14,17,0.0,0.0,90,3726
1.900000000000034,6,2013,4,14,18,0.0,0.0,90,3205
1.6400000000000432,6,2013,4,14,19,0.0,0.0,90,2551
1.2200000000000273,6,2013,4,14,20,0.0,0.0,90,2179
0.5400000000000205,6,2013,4,14,21,0.0,0.0,90,1950
-0.19999999999998863,6,2013,4,14,22,0.0,0.0,1,1418
-1.0600000000000023,6,2013,4,14,23,0.0,0.0,1,907
-1.4399999999999977,0,2013,4,15,0,0.0,0.0,1,514
-1.4499999999999886,0,2013,4,15,1,0.0,0.0,1,267
-0.8599999999999568,0,2013,4,15,2,0.0,0.0,90,233
-0.6299999999999955,0,2013,4,15,3,0.0,0.0,75,288
-0.5699999999999932,0,2013,4,15,4,0.0,0.0,90,735
-0.5399999999999636,0,2013,4,15,5,0.0,0.0,90,2541
-0.9599999999999795,0,2013,4,15,6,0.0,0.0,90,5806
-1.339999999999975,0,2013,4,15,7,0.0,0.0,90,7082
-1.2399999999999523,0,2013,4,15,8,0.0,0.0,90,6126
-0.7699999999999818,0,2013,4,15,9,0.0,0.0,90,4916
-0.48999999999995225,0,2013,4,15,10,0.0,0.0,90,4386
-0.21999999999997044,0,2013,4,15,11,0.0,0.0,90,4552
0.060000000000002274,0,2013,4,15,12,0.0,0.0,90,4755
0.10000000000002274,0,2013,4,15,13,0.0,0.0,90,4880
0.10000000000002274,0,2013,4,15,13,0.0,0.0,90,4880
0.10000000000002274,0,2013,4,15,13,0.0,0.0,90,4880
0.21000000000003638,0,2013,4,15,14,0.0,0.0,90,5222
0.21000000000003638,0,2013,4,15,14,0.0,0.0,90,5222
0.21000000000003638,0,2013,4,15,14,0.0,0.0,90,5222
0.21000000000003638,0,2013,4,15,15,0.0,0.0,90,5809
0.21000000000003638,0,2013,4,15,15,0.0,0.0,90,5809
0.21000000000003638,0,2013,4,15,15,0.0,0.0,90,5809
0.22000000000002728,0,2013,4,15,16,0.0,0.0,90,6683
0.22000000000002728,0,2013,4,15,16,0.0,0.0,90,6683
0.22000000000002728,0,2013,4,15,16,0.0,0.0,90,6683
0.37999999999999545,0,2013,4,15,17,0.0,0.0,90,6400
0.37999999999999545,0,2013,4,15,17,0.0,0.0,90,6400
0.4700000000000273,0,2013,4,15,18,0.0,0.0,90,4630
0.4700000000000273,0,2013,4,15,18,0.0,0.0,90,4630
0.5800000000000409,0,2013,4,15,19,0.0,0.0,90,3096
0.5800000000000409,0,2013,4,15,19,0.0,0.0,90,3096
0.5800000000000409,0,2013,4,15,19,0.0,0.0,90,3096
0.660000000000025,0,2013,4,15,20,0.0,0.0,90,2727
0.9200000000000159,0,2013,4,15,21,0.0,0.0,90,2498
1.25,0,2013,4,15,22,0.0,0.0,90,1530
1.5400000000000205,0,2013,4,15,23,0.0,0.0,90,1007
1.5400000000000205,0,2013,4,15,23,0.0,0.0,90,1007
2.0500000000000114,1,2013,4,16,0,0.0,0.0,40,535
1.9700000000000273,1,2013,4,16,1,0.0,0.0,75,319
1.7700000000000387,1,2013,4,16,2,0.0,0.0,1,234
1.5100000000000477,1,2013,4,16,3,0.0,0.0,1,303
1.2900000000000205,1,2013,4,16,4,0.0,0.0,75,748
0.8700000000000045,1,2013,4,16,5,0.0,0.0,40,2705
0.37999999999999545,1,2013,4,16,6,0.0,0.0,75,5994
0.18999999999999773,1,2013,4,16,7,0.0,0.0,90,7016
0.28000000000002956,1,2013,4,16,8,0.0,0.0,90,6373
0.6100000000000136,1,2013,4,16,9,0.0,0.0,90,5046
1.25,1,2013,4,16,10,0.0,0.0,90,4558
1.82000000000005,1,2013,4,16,11,0.0,0.0,90,4764
2.3100000000000023,1,2013,4,16,12,0.0,0.0,90,4876
2.7000000000000455,1,2013,4,16,13,0.0,0.0,90,5004
3.25,1,2013,4,16,14,0.0,0.0,90,5248
3.4600000000000364,1,2013,4,16,15,0.0,0.0,90,5958
3.57000000000005,1,2013,4,16,16,0.0,0.0,90,6713
3.6299999999999955,1,2013,4,16,17,0.0,0.0,90,6407
3.340000000000032,1,2013,4,16,18,0.0,0.0,90,4860
3.1899999999999977,1,2013,4,16,19,0.0,0.0,90,3149
2.7700000000000387,1,2013,4,16,20,0.0,0.0,90,2964
2.1899999999999977,1,2013,4,16,21,0.0,0.0,75,2473
2.0,1,2013,4,16,22,0.0,0.0,1,2142
1.7700000000000387,1,2013,4,16,23,0.0,0.0,40,1108
1.4399999999999977,2,2013,4,17,0,0.0,0.0,75,549
1.5,2,2013,4,17,1,0.0,0.0,75,343
1.3600000000000136,2,2013,4,17,2,0.0,0.0,90,239
1.2200000000000273,2,2013,4,17,3,0.0,0.0,90,356
1.0400000000000205,2,2013,4,17,4,0.0,0.0,90,764
0.6100000000000136,2,2013,4,17,5,0.0,0.0,90,2610
0.6100000000000136,2,2013,4,17,6,0.0,0.0,90,5883
0.6100000000000136,2,2013,4,17,7,0.0,0.0,90,7039
0.7100000000000364,2,2013,4,17,8,0.0,0.0,90,6303
1.1899999999999977,2,2013,4,17,10,0.0,0.0,90,4595
1.8900000000000432,2,2013,4,17,11,0.0,0.0,90,4880
2.740000000000009,2,2013,4,17,12,0.0,0.0,75,5047
4.010000000000048,2,2013,4,17,13,0.0,0.0,40,4866
4.670000000000016,2,2013,4,17,14,0.0,0.0,40,5425
5.689999999999998,2,2013,4,17,15,0.0,0.0,20,5982
6.180000000000007,2,2013,4,17,16,0.0,0.0,20,6736
6.470000000000027,2,2013,4,17,17,0.0,0.0,40,6525
6.410000000000025,2,2013,4,17,18,0.0,0.0,40,4542
5.770000000000039,2,2013,4,17,19,0.0,0.0,75,3209
5.240000000000009,2,2013,4,17,20,0.0,0.0,1,2813
3.480000000000018,2,2013,4,17,21,0.0,0.0,75,2511
3.2800000000000296,2,2013,4,17,22,0.0,0.0,75,2003
2.3100000000000023,2,2013,4,17,23,0.0,0.0,75,1022
1.9600000000000364,3,2013,4,18,0,0.0,0.0,75,590
1.830000000000041,3,2013,4,18,1,0.0,0.0,1,321
1.2800000000000296,3,2013,4,18,2,0.0,0.0,75,264
1.3600000000000136,3,2013,4,18,3,0.0,0.0,75,303
1.6400000000000432,3,2013,4,18,4,0.0,0.0,75,764
2.0100000000000477,3,2013,4,18,5,0.0,0.0,90,2683
2.0,3,2013,4,18,6,0.0,0.0,40,5729
1.920000000000016,3,2013,4,18,7,0.0,0.0,90,7150
2.390000000000043,3,2013,4,18,8,0.0,0.0,90,5994
2.6299999999999955,3,2013,4,18,9,0.0,0.0,90,5210
2.680000000000007,3,2013,4,18,10,0.0,0.0,90,4497
3.0,3,2013,4,18,11,0.0,0.0,90,4620
3.150000000000034,3,2013,4,18,12,0.0,0.0,90,4415
3.2800000000000296,3,2013,4,18,13,0.0,0.0,90,4472
3.9500000000000455,3,2013,4,18,14,0.0,0.0,90,4501
4.300000000000011,3,2013,4,18,15,0.0,0.0,90,4192
4.410000000000025,3,2013,4,18,16,0.0,0.0,90,3796
4.110000000000014,3,2013,4,18,17,0.0,0.0,90,3618
3.490000000000009,3,2013,4,18,18,0.0,0.0,90,2812
3.490000000000009,3,2013,4,18,18,0.0,0.0,90,2812
3.490000000000009,3,2013,4,18,18,0.0,0.0,90,2812
3.090000000000032,3,2013,4,18,19,0.0,0.0,90,2190
3.090000000000032,3,2013,4,18,19,0.0,0.0,90,2190
3.090000000000032,3,2013,4,18,19,0.0,0.0,90,2190
2.5400000000000205,3,2013,4,18,20,0.0,0.0,90,1809
2.5400000000000205,3,2013,4,18,20,0.0,0.0,90,1809
2.5400000000000205,3,2013,4,18,20,0.0,0.0,90,1809
2.180000000000007,3,2013,4,18,21,0.0,0.0,90,1577
2.180000000000007,3,2013,4,18,21,0.0,0.0,90,1577
2.180000000000007,3,2013,4,18,21,0.0,0.0,90,1577
2.180000000000007,3,2013,4,18,21,0.0,0.0,90,1577
1.6400000000000432,3,2013,4,18,22,0.0,0.0,90,1532
1.6400000000000432,3,2013,4,18,22,0.0,0.0,90,1532
1.6400000000000432,3,2013,4,18,22,0.0,0.0,90,1532
